book_id,title,author,rating,genres,,,,,,,,,,,
4214,      Life of Pi,Yann Martel,3.91,13281, fiction,2630, fantasy,1901, classics,1525, adventure,1308, contemporary,917, novels
317818,      Life of Pi,Yann Martel,3.91,13281, fiction,2630, fantasy,1901, classics,1525, adventure,1308, contemporary,917, novels
1362104,      The Glass Castle,Julia Gibson,4.28,6584, non-fiction,5879, memoir,1715, biography,721, autobiography,715, biography-memoir,615, book-club
561613,      The Glass Castle,Jeannette Walls,4.28,6584, non-fiction,5879, memoir,1715, biography,721, autobiography,715, biography-memoir,615, book-club
6502958,      The Glass Castle,Jeannette Walls,4.28,6584, non-fiction,5879, memoir,1715, biography,721, autobiography,715, biography-memoir,615, book-club
8680389,      The Glass Castle,Jeannette Walls,4.28,6584, non-fiction,5879, memoir,1715, biography,721, autobiography,715, biography-memoir,615, book-club
27189921,      The Glass Castle,Jeannette Walls,4.28,6584, non-fiction,5879, memoir,1715, biography,721, autobiography,715, biography-memoir,615, book-club
240126,      The Glass Castle,Jeannette Walls,4.28,6584, non-fiction,5879, memoir,1715, biography,721, autobiography,715, biography-memoir,615, book-club
2281367,      The Glass Castle,Jeannette Walls,4.28,6584, non-fiction,5879, memoir,1715, biography,721, autobiography,715, biography-memoir,615, book-club
5947323,      The Glass Castle,Jeannette Walls,4.28,6584, non-fiction,5879, memoir,1715, biography,721, autobiography,715, biography-memoir,615, book-club
2849680,      The Glass Castle,Julia Gibson,4.28,6584, non-fiction,5879, memoir,1715, biography,721, autobiography,715, biography-memoir,615, book-club
25456,      The Glass Castle,Jeannette Walls,4.28,6584, non-fiction,5879, memoir,1715, biography,721, autobiography,715, biography-memoir,615, book-club
34466501,      The Glass Castle,Jeannette Walls,4.28,6584, non-fiction,5879, memoir,1715, biography,721, autobiography,715, biography-memoir,615, book-club
28267274,      Pokoj,Veronika Volhejnová,4.06,7389, fiction,1927, contemporary,841, adult,734, adult-fiction,495, book-club,492, audiobook
12881842,      Room,Emma Donoghue,4.06,7389, fiction,1927, contemporary,841, adult,734, adult-fiction,495, book-club,492, audiobook
7445,      The Glass Castle,Jeannette Walls,4.28,6584, non-fiction,5879, memoir,1715, biography,721, autobiography,715, biography-memoir,615, book-club
7989154,      Room,Emma Donoghue,4.06,7389, fiction,1927, contemporary,841, adult,734, adult-fiction,495, book-club,492, audiobook
13529553,      Room,Emma Donoghue,4.06,7389, fiction,1927, contemporary,841, adult,734, adult-fiction,495, book-club,492, audiobook
10374084,      Room,Suzanne Toren,4.06,7389, fiction,1927, contemporary,841, adult,734, adult-fiction,495, book-club,492, audiobook
9205617,      Room,Emma Donoghue,4.06,7389, fiction,1927, contemporary,841, adult,734, adult-fiction,495, book-club,492, audiobook
9691607,      Room,Emma Donoghue,4.06,7389, fiction,1927, contemporary,841, adult,734, adult-fiction,495, book-club,492, audiobook
9978385,      Room,Emma Donoghue,4.06,7389, fiction,1927, contemporary,841, adult,734, adult-fiction,495, book-club,492, audiobook
9634447,      Room,Suzanne Toren,4.06,7389, fiction,1927, contemporary,841, adult,734, adult-fiction,495, book-club,492, audiobook
7989156,      Room,Robert Petkoff,4.06,7389, fiction,1927, contemporary,841, adult,734, adult-fiction,495, book-club,492, audiobook
8717323,      Room,Emma Donoghue,4.06,7389, fiction,1927, contemporary,841, adult,734, adult-fiction,495, book-club,492, audiobook
8698640,      Room,Emma Donoghue,4.06,7389, fiction,1927, contemporary,841, adult,734, adult-fiction,495, book-club,492, audiobook
10439643,      Room,Emma Donoghue,4.06,7389, fiction,1927, contemporary,841, adult,734, adult-fiction,495, book-club,492, audiobook
9303985,      Room,Emma Donoghue,4.06,7389, fiction,1927, contemporary,841, adult,734, adult-fiction,495, book-club,492, audiobook
7937843,      Room,Emma Donoghue,4.06,7389, fiction,1927, contemporary,841, adult,734, adult-fiction,495, book-club,492, audiobook
7989157,      Room,Emma Donoghue,4.06,7389, fiction,1927, contemporary,841, adult,734, adult-fiction,495, book-club,492, audiobook
1091342,      Sakrileg,Piet van Poll,3.86,16978, fiction,9240, mystery,6956, thriller,1807, suspense,1643, historical-fiction,1639, mystery-thriller
4249,      The Da Vinci Code,Paul Michael,3.86,16978, fiction,9240, mystery,6956, thriller,1807, suspense,1643, historical-fiction,1639, mystery-thriller
2002958,      The Da Vinci Code,Jeff Harding,3.86,16978, fiction,9240, mystery,6956, thriller,1807, suspense,1643, historical-fiction,1639, mystery-thriller
6358141,      The Da Vinci Code,Dan Brown,3.86,16978, fiction,9240, mystery,6956, thriller,1807, suspense,1643, historical-fiction,1639, mystery-thriller
18637985,      The Da Vinci Code,Ingrid Dwijani Nimpoeno,3.86,16978, fiction,9240, mystery,6956, thriller,1807, suspense,1643, historical-fiction,1639, mystery-thriller
3748205,      The Da Vinci Code,Paul Michael,3.86,16978, fiction,9240, mystery,6956, thriller,1807, suspense,1643, historical-fiction,1639, mystery-thriller
1091342,      Sakrileg,Piet van Poll,3.86,16978, fiction,9240, mystery,6956, thriller,1807, suspense,1643, historical-fiction,1639, mystery-thriller
4223,      The Da Vinci Code,Dan Brown,3.86,16978, fiction,9240, mystery,6956, thriller,1807, suspense,1643, historical-fiction,1639, mystery-thriller
6314618,      The Da Vinci Code,Dan Brown,3.86,16978, fiction,9240, mystery,6956, thriller,1807, suspense,1643, historical-fiction,1639, mystery-thriller
85266,      The Da Vinci Code,Dan Brown,3.86,16978, fiction,9240, mystery,6956, thriller,1807, suspense,1643, historical-fiction,1639, mystery-thriller
2240092,      The Da Vinci Code,Dan Brown,3.86,16978, fiction,9240, mystery,6956, thriller,1807, suspense,1643, historical-fiction,1639, mystery-thriller
4248,      The Da Vinci Code,Dan Brown,3.86,16978, fiction,9240, mystery,6956, thriller,1807, suspense,1643, historical-fiction,1639, mystery-thriller
2283934,      The Da Vinci Code,Paul Michael,3.86,16978, fiction,9240, mystery,6956, thriller,1807, suspense,1643, historical-fiction,1639, mystery-thriller
968,      The Da Vinci Code,Dan Brown,3.86,16978, fiction,9240, mystery,6956, thriller,1807, suspense,1643, historical-fiction,1639, mystery-thriller
269831,      The Da Vinci Code,Dan Brown,3.86,16978, fiction,9240, mystery,6956, thriller,1807, suspense,1643, historical-fiction,1639, mystery-thriller
21864196,      Unbroken: A World War II Story of Survival  Resilience  and Redemption,Laura Hillenbrand,4.36,6768, non-fiction,4360, history,3701, biography,1104, world-war-ii,1095, war,844, historical
8679603,      Unbroken: A World War II Story of Survival  Resilience  and Redemption,Laura Hillenbrand,4.36,6768, non-fiction,4360, history,3701, biography,1104, world-war-ii,1095, war,844, historical
21864196,      Unbroken: A World War II Story of Survival  Resilience  and Redemption,Laura Hillenbrand,4.36,6768, non-fiction,4360, history,3701, biography,1104, world-war-ii,1095, war,844, historical
8889785,      Unbroken: A World War II Story of Survival  Resilience  and Redemption,Edward Herrmann,4.36,6768, non-fiction,4360, history,3701, biography,1104, world-war-ii,1095, war,844, historical
12442294,      Unbroken: A World War II Story of Survival  Resilience  and Redemption,Edward Herrmann,4.36,6768, non-fiction,4360, history,3701, biography,1104, world-war-ii,1095, war,844, historical
8889380,      Unbroken: A World War II Story of Survival  Resilience  and Redemption,Laura Hillenbrand,4.36,6768, non-fiction,4360, history,3701, biography,1104, world-war-ii,1095, war,844, historical
18770394,      Unbroken: A World War II Story of Survival  Resilience  and Redemption,Laura Hillenbrand,4.36,6768, non-fiction,4360, history,3701, biography,1104, world-war-ii,1095, war,844, historical
12325832,      Unbroken: A World War II Story of Survival  Resilience  and Redemption ,Edward Herrmann,4.36,6768, non-fiction,4360, history,3701, biography,1104, world-war-ii,1095, war,844, historical
8664353,      Unbroken: A World War II Story of Survival  Resilience and Redemption,Laura Hillenbrand,4.36,6768, non-fiction,4360, history,3701, biography,1104, world-war-ii,1095, war,844, historical
7932736,      The Guernsey Literary and Potato Peel Pie Society,Annie Barrows,4.17,8569, historical-fiction,6189, fiction,1613, historical,1413, romance,938, world-war-ii,747, book-club
8125982,      The Guernsey Literary and Potato Peel Pie Society,Annie Barrows,4.17,8569, historical-fiction,6189, fiction,1613, historical,1413, romance,938, world-war-ii,747, book-club
6404106,      La sociedad literaria y el pastel de piel de patata de Guernsey,Sandra Campos,4.17,8569, historical-fiction,6189, fiction,1613, historical,1413, romance,938, world-war-ii,747, book-club
3279999,      The Guernsey Literary and Potato Peel Pie Society,Juliet Mills,4.17,8569, historical-fiction,6189, fiction,1613, historical,1413, romance,938, world-war-ii,747, book-club
3708951,      The Guernsey Literary And Potato Peel Pie Society,Annie Barrows,4.17,8569, historical-fiction,6189, fiction,1613, historical,1413, romance,938, world-war-ii,747, book-club
6979801,      The Guernsey Literary and Potato Peel Pie Society,Annie Barrows,4.17,8569, historical-fiction,6189, fiction,1613, historical,1413, romance,938, world-war-ii,747, book-club
6077978,      The Guernsey Literary and Potato Peel Pie Society,Annie Barrows,4.17,8569, historical-fiction,6189, fiction,1613, historical,1413, romance,938, world-war-ii,747, book-club
4666058,      The Guernsey Literary and Potato Peel Pie Society,Annie Barrows,4.17,8569, historical-fiction,6189, fiction,1613, historical,1413, romance,938, world-war-ii,747, book-club
5983062,      The Guernsey Literary and Potato Peel Pie Society,Annie Barrows,4.17,8569, historical-fiction,6189, fiction,1613, historical,1413, romance,938, world-war-ii,747, book-club
6012312,      The Guernsey Literary And Potato Peel Pie Society,Annie Barrows,4.17,8569, historical-fiction,6189, fiction,1613, historical,1413, romance,938, world-war-ii,747, book-club
8146730,      The Guernsey Literary and Potato Peel Pie Society,Annie Barrows,4.17,8569, historical-fiction,6189, fiction,1613, historical,1413, romance,938, world-war-ii,747, book-club
12379917,      The Handmaids Tale,Margaret Atwood,4.11,16195, fiction,7362, dystopia,3857, science-fiction,3621, feminism,1616, classics,1593, fantasy
8013752,      The Guernsey Literary and Potato Peel Pie Society,Annie Barrows,4.17,8569, historical-fiction,6189, fiction,1613, historical,1413, romance,938, world-war-ii,747, book-club
2728527,      The Guernsey Literary and Potato Peel Pie Society,Annie Barrows,4.17,8569, historical-fiction,6189, fiction,1613, historical,1413, romance,938, world-war-ii,747, book-club
27430358,      The Handmaids Tale,Margaret Atwood,4.11,16195, fiction,7362, dystopia,3857, science-fiction,3621, feminism,1616, classics,1593, fantasy
6508785,      The Handmaids Tale,Margaret Atwood,4.11,16195, fiction,7362, dystopia,3857, science-fiction,3621, feminism,1616, classics,1593, fantasy
821384,      The Handmaids Tale,Margaret Atwood,4.11,16195, fiction,7362, dystopia,3857, science-fiction,3621, feminism,1616, classics,1593, fantasy
1131975,      Der Report der Magd,Helga Pfetsch,4.11,16195, fiction,7362, dystopia,3857, science-fiction,3621, feminism,1616, classics,1593, fantasy
8366074,      The Handmaids Tale,Margaret Atwood,4.11,16195, fiction,7362, dystopia,3857, science-fiction,3621, feminism,1616, classics,1593, fantasy
688954,      The Handmaids Tale,Margaret Atwood,4.11,16195, fiction,7362, dystopia,3857, science-fiction,3621, feminism,1616, classics,1593, fantasy
18172043,      The Handmaids Tale,Claire Danes,4.11,16195, fiction,7362, dystopia,3857, science-fiction,3621, feminism,1616, classics,1593, fantasy
12379917,      The Handmaids Tale,Margaret Atwood,4.11,16195, fiction,7362, dystopia,3857, science-fiction,3621, feminism,1616, classics,1593, fantasy
7439970,      The Handmaids Tale,Margaret Atwood,4.11,16195, fiction,7362, dystopia,3857, science-fiction,3621, feminism,1616, classics,1593, fantasy
820689,      The Handmaids Tale,Margaret Atwood,4.11,16195, fiction,7362, dystopia,3857, science-fiction,3621, feminism,1616, classics,1593, fantasy
17123,      Handmaids Tale,Margaret Atwood,4.11,16195, fiction,7362, dystopia,3857, science-fiction,3621, feminism,1616, classics,1593, fantasy
15738129,      The Handmaids Tale,Margaret Atwood,4.11,16195, fiction,7362, dystopia,3857, science-fiction,3621, feminism,1616, classics,1593, fantasy
5104,      The Handmaids Tale,Margaret Atwood,4.11,16195, fiction,7362, dystopia,3857, science-fiction,3621, feminism,1616, classics,1593, fantasy
974154,      The Handmaids Tale,Claire Danes,4.11,16195, fiction,7362, dystopia,3857, science-fiction,3621, feminism,1616, classics,1593, fantasy
941645,      The Handmaids Tale,Margaret Atwood,4.11,16195, fiction,7362, dystopia,3857, science-fiction,3621, feminism,1616, classics,1593, fantasy
33357628,      The Handmaids Tale,Margaret Atwood,4.11,16195, fiction,7362, dystopia,3857, science-fiction,3621, feminism,1616, classics,1593, fantasy
15989430,      The Handmaids Tale,Claire Danes,4.11,16195, fiction,7362, dystopia,3857, science-fiction,3621, feminism,1616, classics,1593, fantasy
6386694,      El cuento de la criada,Elsa Mateo,4.11,16195, fiction,7362, dystopia,3857, science-fiction,3621, feminism,1616, classics,1593, fantasy
5102,      The Handmaids Tale,Valerie Martin,4.11,16195, fiction,7362, dystopia,3857, science-fiction,3621, feminism,1616, classics,1593, fantasy
573485,      The Handmaids Tale,Margaret Atwood,4.11,16195, fiction,7362, dystopia,3857, science-fiction,3621, feminism,1616, classics,1593, fantasy
34729940,      The Handmaids Tale,Claire Danes,4.11,16195, fiction,7362, dystopia,3857, science-fiction,3621, feminism,1616, classics,1593, fantasy
12961964,      The Handmaids Tale,Margaret Atwood,4.11,16195, fiction,7362, dystopia,3857, science-fiction,3621, feminism,1616, classics,1593, fantasy
7052200,      The Handmaids Tale,Margaret Atwood,4.11,16195, fiction,7362, dystopia,3857, science-fiction,3621, feminism,1616, classics,1593, fantasy
38447,      The Handmaids Tale,Margaret Atwood,4.11,16195, fiction,7362, dystopia,3857, science-fiction,3621, feminism,1616, classics,1593, fantasy
3254246,      The Road,Cormac McCarthy,3.97,10178, fiction,2764, science-fiction,2294, dystopia,1979, post-apocalyptic,1297, classics,1286, horror
850060,      The Road ,Cormac McCarthy,3.97,10178, fiction,2764, science-fiction,2294, dystopia,1979, post-apocalyptic,1297, classics,1286, horror
5599435,      La carretera,Cormac McCarthy,3.97,10178, fiction,2764, science-fiction,2294, dystopia,1979, post-apocalyptic,1297, classics,1286, horror
523705,      The Road,Tom Stechschulte,3.97,10178, fiction,2764, science-fiction,2294, dystopia,1979, post-apocalyptic,1297, classics,1286, horror
850062,      The Road,Cormac McCarthy,3.97,10178, fiction,2764, science-fiction,2294, dystopia,1979, post-apocalyptic,1297, classics,1286, horror
2175090,      The Road,Cormac McCarthy,3.97,10178, fiction,2764, science-fiction,2294, dystopia,1979, post-apocalyptic,1297, classics,1286, horror
6746212,      The Road,Cormac McCarthy,3.97,10178, fiction,2764, science-fiction,2294, dystopia,1979, post-apocalyptic,1297, classics,1286, horror
6358100,      The Road,Cormac McCarthy,3.97,10178, fiction,2764, science-fiction,2294, dystopia,1979, post-apocalyptic,1297, classics,1286, horror
5325066,      The Road,Cormac McCarthy,3.97,10178, fiction,2764, science-fiction,2294, dystopia,1979, post-apocalyptic,1297, classics,1286, horror
966529,      The Road,Tom Stechschulte,3.97,10178, fiction,2764, science-fiction,2294, dystopia,1979, post-apocalyptic,1297, classics,1286, horror
3629815,      The Road,Cormac McCarthy,3.97,10178, fiction,2764, science-fiction,2294, dystopia,1979, post-apocalyptic,1297, classics,1286, horror
1221381,      The Road,Cormac McCarthy,3.97,10178, fiction,2764, science-fiction,2294, dystopia,1979, post-apocalyptic,1297, classics,1286, horror
6496926,      The Road,Cormac McCarthy,3.97,10178, fiction,2764, science-fiction,2294, dystopia,1979, post-apocalyptic,1297, classics,1286, horror
6164475,      The Road - Jalan,Sonya Sondakh,3.97,10178, fiction,2764, science-fiction,2294, dystopia,1979, post-apocalyptic,1297, classics,1286, horror
8664802,      The Road,Tom Stechschulte,3.97,10178, fiction,2764, science-fiction,2294, dystopia,1979, post-apocalyptic,1297, classics,1286, horror
4770168,      The Road,Cormac McCarthy,3.97,10178, fiction,2764, science-fiction,2294, dystopia,1979, post-apocalyptic,1297, classics,1286, horror
6100342,      The Road,Rupert Degas,3.97,10178, fiction,2764, science-fiction,2294, dystopia,1979, post-apocalyptic,1297, classics,1286, horror
350540,      The Road,Cormac McCarthy,3.97,10178, fiction,2764, science-fiction,2294, dystopia,1979, post-apocalyptic,1297, classics,1286, horror
3297457,      The Road,Cormac McCarthy,3.97,10178, fiction,2764, science-fiction,2294, dystopia,1979, post-apocalyptic,1297, classics,1286, horror
6288,      The Road,Cormac McCarthy,3.97,10178, fiction,2764, science-fiction,2294, dystopia,1979, post-apocalyptic,1297, classics,1286, horror
25413486,      The Nightingale,Kristin Hannah,4.57,10890, historical-fiction,4718, fiction,1705, historical,1216, world-war-ii,969, war,857, audiobook
21943929,      The Nightingale,Kristin Hannah,4.57,10890, historical-fiction,4718, fiction,1705, historical,1216, world-war-ii,969, war,857, audiobook
22320450,      The Nightingale,Polly Stone,4.57,10890, historical-fiction,4718, fiction,1705, historical,1216, world-war-ii,969, war,857, audiobook
25006021,      The Nightingale,Polly Stone,4.57,10890, historical-fiction,4718, fiction,1705, historical,1216, world-war-ii,969, war,857, audiobook
22663563,      The Nightingale,Kristin Hannah,4.57,10890, historical-fiction,4718, fiction,1705, historical,1216, world-war-ii,969, war,857, audiobook
21853621,      The Nightingale,Kristin Hannah,4.57,10890, historical-fiction,4718, fiction,1705, historical,1216, world-war-ii,969, war,857, audiobook
24628887,      A Man Called Ove,George Newbern,4.35,7653, fiction,1844, contemporary,1234, audiobook,1059, humor,663, book-club,655, adult
22665177,      A Man Called Ove,Henning Koch,4.35,7653, fiction,1844, contemporary,1234, audiobook,1059, humor,663, book-club,655, adult
21792574,      En mann ved navn Ove,Fredrik Backman,4.35,7653, fiction,1844, contemporary,1234, audiobook,1059, humor,663, book-club,655, adult
21056439,      A Man Called Ove,Henning Koch,4.35,7653, fiction,1844, contemporary,1234, audiobook,1059, humor,663, book-club,655, adult
22529565,      A Man Called Ove,Henning Koch,4.35,7653, fiction,1844, contemporary,1234, audiobook,1059, humor,663, book-club,655, adult
23175898,      Luomo che metteva in ordine il mondo,Anna Airoldi,4.35,7653, fiction,1844, contemporary,1234, audiobook,1059, humor,663, book-club,655, adult
25619736,      Ein Mann namens Ove,Stefanie Werner,4.35,7653, fiction,1844, contemporary,1234, audiobook,1059, humor,663, book-club,655, adult
22557341,      Ein Mann namens Ove,Fredrik Backman,4.35,7653, fiction,1844, contemporary,1234, audiobook,1059, humor,663, book-club,655, adult
18870090,      A Man Called Ove,Fredrik Backman,4.35,7653, fiction,1844, contemporary,1234, audiobook,1059, humor,663, book-club,655, adult
30140990,      Um Homem Chamado Ove,Alberto Gomes,4.35,7653, fiction,1844, contemporary,1234, audiobook,1059, humor,663, book-club,655, adult
22779179,      A Man Called Ove,Henning Koch,4.35,7653, fiction,1844, contemporary,1234, audiobook,1059, humor,663, book-club,655, adult
25555839,      A Man Called Ove,Henning Koch,4.35,7653, fiction,1844, contemporary,1234, audiobook,1059, humor,663, book-club,655, adult
18486175,      Een man die Ove heet,Edith Sybesma,4.35,7653, fiction,1844, contemporary,1234, audiobook,1059, humor,663, book-club,655, adult
23214019,      A Man Called Ove,George Newbern,4.35,7653, fiction,1844, contemporary,1234, audiobook,1059, humor,663, book-club,655, adult
22948207,      A Man Called Ove,Henning Koch,4.35,7653, fiction,1844, contemporary,1234, audiobook,1059, humor,663, book-club,655, adult
20492604,      A Man Called Ove,Henning Koch,4.35,7653, fiction,1844, contemporary,1234, audiobook,1059, humor,663, book-club,655, adult
18774964,      A Man Called Ove,Henning Koch,4.35,7653, fiction,1844, contemporary,1234, audiobook,1059, humor,663, book-club,655, adult
706072,      Outlander,Diana Gabaldon,4.23,11070, historical-fiction,7629, romance,6908, fantasy,5159, fiction,3517, time-travel,3300, historical
1397524,      Feuer und Stein,Diana Gabaldon,4.23,11071, historical-fiction,7629, romance,6905, fantasy,5159, fiction,3516, time-travel,3299, historical
27864943,      Forastera,Diana Gabaldon,4.23,11070, historical-fiction,7629, romance,6908, fantasy,5159, fiction,3517, time-travel,3300, historical
31357982,      Outlander,Davina Porter,4.23,11070, historical-fiction,7629, romance,6908, fantasy,5159, fiction,3517, time-travel,3300, historical
36145713,      Outlander,Diana Gabaldon,4.23,11070, historical-fiction,7629, romance,6908, fantasy,5159, fiction,3517, time-travel,3300, historical
23482858,      Outlander,Diana Gabaldon,4.23,11070, historical-fiction,7629, romance,6908, fantasy,5159, fiction,3517, time-travel,3300, historical
5292557,      Outlander,Diana Gabaldon,4.23,11070, historical-fiction,7629, romance,6908, fantasy,5159, fiction,3517, time-travel,3300, historical
21532133,      Outlander,Diana Gabaldon,4.23,11070, historical-fiction,7629, romance,6908, fantasy,5159, fiction,3517, time-travel,3300, historical
6980755,      Outlander,Diana Gabaldon,4.23,11071, historical-fiction,7629, romance,6905, fantasy,5159, fiction,3516, time-travel,3299, historical
10992,      Cross Stitch,Diana Gabaldon,4.23,11070, historical-fiction,7629, romance,6908, fantasy,5159, fiction,3517, time-travel,3300, historical
995811,      Outlander,Davina Porter,4.23,11070, historical-fiction,7629, romance,6908, fantasy,5159, fiction,3517, time-travel,3300, historical
12387515,      Outlander,Davina Porter,4.23,11071, historical-fiction,7629, romance,6905, fantasy,5159, fiction,3516, time-travel,3299, historical
685403,      Outlander,Diana Gabaldon,4.23,11070, historical-fiction,7629, romance,6908, fantasy,5159, fiction,3517, time-travel,3300, historical
10964,      Outlander,Diana Gabaldon,4.23,11070, historical-fiction,7629, romance,6908, fantasy,5159, fiction,3517, time-travel,3300, historical
1252068,      Outlander,Diana Gabaldon,4.23,11071, historical-fiction,7629, romance,6905, fantasy,5159, fiction,3516, time-travel,3299, historical
8349198,      Animal Farm,George Orwell,3.95,32101, classics,18395, fiction,3763, dystopia,3015, fantasy,2697, literature,2504, politics
774310,      Animal Farm,Malcolm Bradbury,3.95,32101, classics,18395, fiction,3763, dystopia,3015, fantasy,2697, literature,2504, politics
13456059,      Animal Farm,C.M. Woodhouse,3.95,32101, classics,18395, fiction,3763, dystopia,3015, fantasy,2697, literature,2504, politics
1616731,      Animal Farm,John Halas,3.95,32101, classics,18395, fiction,3763, dystopia,3015, fantasy,2697, literature,2504, politics
26721296,      Animal Farm,George Orwell,3.95,32101, classics,18395, fiction,3763, dystopia,3015, fantasy,2697, literature,2504, politics
529948,      Animal Farm,George Orwell,3.95,32101, classics,18395, fiction,3763, dystopia,3015, fantasy,2697, literature,2504, politics
308520,      Animal Farm,George Orwell,3.95,32101, classics,18395, fiction,3763, dystopia,3015, fantasy,2697, literature,2504, politics
17118899,      Animal Farm,George Orwell,3.95,32101, classics,18395, fiction,3763, dystopia,3015, fantasy,2697, literature,2504, politics
822477,      Animal Farm,George Orwell,3.95,32101, classics,18395, fiction,3763, dystopia,3015, fantasy,2697, literature,2504, politics
3013540,      Animal Farm,Ralph Cosham,3.95,32101, classics,18395, fiction,3763, dystopia,3015, fantasy,2697, literature,2504, politics
8349198,      Animal Farm,George Orwell,3.95,32101, classics,18395, fiction,3763, dystopia,3015, fantasy,2697, literature,2504, politics
31124768,      Animal Farm,George Orwell,3.95,32101, classics,18395, fiction,3763, dystopia,3015, fantasy,2697, literature,2504, politics
529960,      Animal Farm,George Orwell,3.95,32101, classics,18395, fiction,3763, dystopia,3015, fantasy,2697, literature,2504, politics
8796215,      O Triunfo dos Porcos,Maria Antunes,3.95,32101, classics,18395, fiction,3763, dystopia,3015, fantasy,2697, literature,2504, politics
529943,      Animal Farm,C.M. Woodhouse,3.95,32101, classics,18395, fiction,3763, dystopia,3015, fantasy,2697, literature,2504, politics
170448,      Animal Farm,C.M. Woodhouse,3.95,32101, classics,18395, fiction,3763, dystopia,3015, fantasy,2697, literature,2504, politics
3149348,      Animal Farm,George Orwell,3.95,32101, classics,18395, fiction,3763, dystopia,3015, fantasy,2697, literature,2504, politics
1032151,      La Ferme des animaux,Jean Queval,3.95,32101, classics,18395, fiction,3763, dystopia,3015, fantasy,2697, literature,2504, politics
54799,      Animal Farm ,Ralph Steadman,3.95,32101, classics,18395, fiction,3763, dystopia,3015, fantasy,2697, literature,2504, politics
1635027,      Animal Farm,C.M. Woodhouse,3.95,32101, classics,18395, fiction,3763, dystopia,3015, fantasy,2697, literature,2504, politics
831430,      Animal Farm,Malcolm Bradbury,3.95,32101, classics,18395, fiction,3763, dystopia,3015, fantasy,2697, literature,2504, politics
7614,      Animal Farm,Ralph Cosham,3.95,32101, classics,18395, fiction,3763, dystopia,3015, fantasy,2697, literature,2504, politics
8535458,      Animal Farm,Ralph Cosham,3.95,32101, classics,18395, fiction,3763, dystopia,3015, fantasy,2697, literature,2504, politics
762223,      Animal Farm,Ralph Steadman,3.95,32101, classics,18395, fiction,3763, dystopia,3015, fantasy,2697, literature,2504, politics
7613,      Animal Farm,Peter Škerl,3.95,32101, classics,18395, fiction,3763, dystopia,3015, fantasy,2697, literature,2504, politics
13527888,      Bossypants,Tina Fey,3.95,8283, non-fiction,4853, memoir,4511, humor,2950, biography,2043, audiobook,1573, comedy
15789872,      Bossypants,Tina Fey,3.95,8283, non-fiction,4853, memoir,4511, humor,2950, biography,2043, audiobook,1573, comedy
11021913,      Bossypants,Tina Fey,3.95,8283, non-fiction,4853, memoir,4511, humor,2950, biography,2043, audiobook,1573, comedy
12090316,      Bossypants,Tina Fey,3.95,8283, non-fiction,4853, memoir,4511, humor,2950, biography,2043, audiobook,1573, comedy
11016920,      Bossypants,Tina Fey,3.95,8283, non-fiction,4853, memoir,4511, humor,2950, biography,2043, audiobook,1573, comedy
10962190,      Bossypants,Tina Fey,3.95,8283, non-fiction,4853, memoir,4511, humor,2950, biography,2043, audiobook,1573, comedy
21976802,      Bossypants,Tina Fey,3.95,8283, non-fiction,4853, memoir,4511, humor,2950, biography,2043, audiobook,1573, comedy
10895204,      Bossypants,Tina Fey,3.95,8283, non-fiction,4853, memoir,4511, humor,2950, biography,2043, audiobook,1573, comedy
10438971,      Bossypants,Tina Fey,3.95,8283, non-fiction,4853, memoir,4511, humor,2950, biography,2043, audiobook,1573, comedy
9418327,      Bossypants,Tina Fey,3.95,8283, non-fiction,4853, memoir,4511, humor,2950, biography,2043, audiobook,1573, comedy
9476337,      Bossypants,Tina Fey,3.95,8283, non-fiction,4853, memoir,4511, humor,2950, biography,2043, audiobook,1573, comedy
12262742,      Wild: From Lost to Found on the Pacific Crest Trail,Bernadette Dunne,4.01,6522, non-fiction,4754, memoir,2027, travel,1439, biography,941, adventure,675, audiobook
22725927,      Wild: From Lost to Found on the Pacific Crest Trail,Cheryl Strayed,4.01,6522, non-fiction,4754, memoir,2027, travel,1439, biography,941, adventure,675, audiobook
15994741,      Wild: From Lost to Found on the Pacific Crest Trail,Cheryl Strayed,4.01,6522, non-fiction,4754, memoir,2027, travel,1439, biography,941, adventure,675, audiobook
17660347,      Salvaje,Carlos Milla,4.01,6522, non-fiction,4754, memoir,2027, travel,1439, biography,941, adventure,675, audiobook
16041808,      Wild: From Lost to Found on the Pacific Crest Trail,Cheryl Strayed,4.01,6522, non-fiction,4754, memoir,2027, travel,1439, biography,941, adventure,675, audiobook
14760745,      Wild: From Lost to Found on the Pacific Crest Trail,Cheryl Strayed,4.01,6522, non-fiction,4754, memoir,2027, travel,1439, biography,941, adventure,675, audiobook
13367544,      Wild: From Lost to Found on the Pacific Crest Trail,Bernadette Dunne,4.01,6522, non-fiction,4754, memoir,2027, travel,1439, biography,941, adventure,675, audiobook
12737637,      Wild: From Lost to Found on the Pacific Crest Trail,Cheryl Strayed,4.01,6522, non-fiction,4754, memoir,2027, travel,1439, biography,941, adventure,675, audiobook
15840632,      Wild: From Lost to Found on the Pacific Crest Trail,Bernadette Dunne,4.01,6522, non-fiction,4754, memoir,2027, travel,1439, biography,941, adventure,675, audiobook
13367541,      Wild: From Lost to Found on the Pacific Crest Trail,Cheryl Strayed,4.01,6522, non-fiction,4754, memoir,2027, travel,1439, biography,941, adventure,675, audiobook
