656420,      Wolves of the Calla,Bernie Wrightson,4.17,4336, fantasy,1473, fiction,1250, horror,449, science-fiction,232, westerns,202, adventure
11301247,      I Am Half-Sick of Shadows,Jayne Entwistle,4.09,1970, mystery,575, fiction,357, historical-fiction,176, young-adult,168, audiobook,148, christmas
23587984,      Maybe Not,Colleen Hoover,4.05,690, romance,640, new-adult,329, contemporary,203, novella,100, contemporary-romance,87, short-stories
16240761,      The Son,Philipp Meyer,4,763, fiction,742, historical-fiction,337, westerns,105, historical,62, audiobook,46, literary-fiction
9476470,      Please Ignore Vera Dietz,A.S. King,3.87,1416, young-adult,558, contemporary,303, fiction,240, realistic-fiction,217, mystery,126, teen
2335792,      The Vanishing Act of Esme Lennox,Maggie OFarrell,3.86,624, fiction,249, historical-fiction,119, mystery,77, contemporary,63, book-club,55, scotland
23874504,      Girl Waits with Gun  Volume 1,Amy  Stewart,3.76,1467, historical-fiction,791, mystery,759, fiction,275, historical,151, crime,83, adult
118007,      The Dispossessed,Ursula K. Le Guin,4.2,3503, science-fiction,2073, fiction,528, fantasy,419, dystopia,307, science-fiction-fantasy,246, classics
33401730,      Eliza and Her Monsters,Francesca Zappia,4.2,2283, contemporary,2012, young-adult,995, romance,594, mental-health,386, fiction,266, young-adult-contemporary
9812442,      Iron Kissed,Lorelei King,4.35,3608, urban-fantasy,2202, fantasy,1668, paranormal,783, romance,716, werewolves,694, vampires
17409110,      The Moon and More,Sarah Dessen,3.63,1070, young-adult,552, romance,529, contemporary,192, realistic-fiction,156, fiction,144, chick-lit
13051265,      Ubik,Philip K. Dick,4.08,2632, science-fiction,1331, fiction,249, classics,151, mystery,151, novels,148, science-fiction-fantasy
17834904,      The Dead in Their Vaulted Arches,Alan Bradley,4.17,1733, mystery,505, fiction,357, historical-fiction,167, audiobook,131, historical,121, crime
17406490,      Dark Triumph,Robin LaFevers,4.13,1956, fantasy,1175, young-adult,1063, historical-fiction,571, romance,479, historical,202, fiction
23844254,      The Invisible Library,Genevieve Cogman,3.73,3872, fantasy,812, fiction,655, steampunk,543, mystery,427, young-adult,355, books-about-books
26125154,      The Story of the Lost Child,Elena Ferrante,4.4,1181, fiction,348, italy,232, historical-fiction,207, italian-literature,130, novels,128, audiobook
3241979,      Testimony ,Various,3.57,456, fiction,71, contemporary,46, audiobook,46, adult-fiction,39, drama,38, mystery
4447622,      Some Girls Bite,Chloe Neill,3.99,1901, urban-fantasy,1701, vampires,1319, paranormal,916, fantasy,603, romance,552, paranormal-romance
6076387,      A Gate at the Stairs,Lorrie Moore,3.16,577, fiction,69, novels,60, contemporary,53, literary-fiction,36, audiobook,34, coming-of-age
32800812,      The Exorcist,William Peter Blatty,4.18,4552, horror,1224, fiction,545, classics,270, paranormal,240, thriller,166, supernatural
10598830,      Certaines mettent les dents,Chloe Neill,3.99,1902, urban-fantasy,1701, vampires,1319, paranormal,915, fantasy,603, romance,552, paranormal-romance
18210450,      All Our Yesterdays,Cristin Terrill,4.03,1056, young-adult,726, time-travel,725, science-fiction,394, dystopia,305, romance,258, fantasy
17278917,      To Say Nothing of the Dog,Connie Willis,4.13,1591, science-fiction,1039, time-travel,849, fiction,566, historical-fiction,485, fantasy,373, humor
11901,      The Witching Hour,Anne Rice,4.11,1688, horror,1429, fantasy,1014, fiction,627, paranormal,533, witches,266, supernatural
57977,      A Princess of Mars,Frank E. Schoonover,3.81,1807, science-fiction,997, fantasy,692, classics,642, fiction,312, adventure,140, science-fiction-fantasy
26459036,      The Law of Moses,Tavia Gilbert,4.35,604, romance,442, new-adult,284, contemporary,270, paranormal,142, young-adult,120, contemporary-romance
25373263,      El caballero de los Siete Reinos,George R.R. Martin,4.19,3433, fantasy,813, fiction,255, short-stories,176, audiobook,137, adventure,108, epic-fantasy
29145429,      Kindred Spirits,Rainbow Rowell,3.93,795, young-adult,610, contemporary,498, short-stories,251, fiction,145, romance,102, novella
8652190,      Awakened,Kristin Cast,4,1347, young-adult,1316, vampires,1012, fantasy,689, paranormal,378, romance,230, supernatural
6479112,      Slave to Sensation,Nalini Singh,4.11,1863, romance,1788, paranormal,1662, paranormal-romance,964, fantasy,617, urban-fantasy,513, shapeshifters
29097878,      RoomHate,Penelope Ward,4.03,893, romance,346, new-adult,289, contemporary,255, contemporary-romance,106, adult,72, music
17608346,      Leo,Mia Sheridan,4.03,780, romance,645, new-adult,334, contemporary,264, contemporary-romance,145, abuse,81, adult
8318666,      The Land of Painted Caves,Jean M. Auel,3.33,731, historical-fiction,480, fiction,206, historical,169, fantasy,82, romance,56, prehistoric
10915,      Salem Falls,Jodi Picoult,3.82,947, fiction,201, contemporary,154, chick-lit,128, romance,115, mystery,108, adult-fiction
15772258,      These Things Hidden,Heather Gudenkauf,3.87,107, thriller,65, mystery-thriller,63, young-adult,48, mystery,43, drama,42, fiction
31140847,      Bossman,Vi Keeland,4.2,1129, romance,402, contemporary,347, contemporary-romance,240, new-adult,145, humor,143, adult
11849201,      Lexil,Laure Mistral,3.84,1072, young-adult,483, dystopia,417, science-fiction,278, post-apocalyptic,259, fiction,158, apocalyptic
17793223,      The Atlantis Gene,A.G. Riddle,3.73,594, science-fiction,385, fiction,228, thriller,167, mystery,98, fantasy,55, audiobook
215790,      Nieve,Rafael Carpinteiro,3.59,1137, fiction,163, literature,137, contemporary,126, novels,126, turkish,116, turkish-literature
8536902,      Cry Wolf,Patricia Briggs,4.12,2787, urban-fantasy,1866, fantasy,1682, paranormal,1175, romance,808, paranormal-romance,771, werewolves
747746,      The Curious Case of Benjamin Button,F. Scott Fitzgerald,3.55,1870, classics,965, fiction,786, short-stories,487, fantasy,159, audiobook,101, american
6917952,      Burned,Kristin Cast,3.97,1624, young-adult,1572, vampires,1220, fantasy,820, paranormal,436, romance,260, supernatural
10003945,      The Hypnotist,Mark Bramhall,3.72,579, mystery,525, thriller,437, crime,372, fiction,115, mystery-thriller,89, scandinavian-literature
957434,      Flatland: A Romance of Many Dimensions,Edwin A. Abbott,3.81,1714, fiction,1136, science-fiction,976, classics,479, mathematics,369, fantasy,366, philosophy
10047589,      Girls in White Dresses,Jennifer Close,3.15,408, fiction,323, chick-lit,76, contemporary,73, romance,67, adult-fiction,55, adult
34748939,      Love & Gelato,Jenna Evans Welch,4.11,1280, young-adult,1150, romance,1079, contemporary,315, fiction,158, young-adult-contemporary,153, travel
18490513,      One Day in the Life of Ivan Denisovich,Katherine Shonk,3.96,2385, fiction,2050, classics,874, russia,662, historical-fiction,527, russian-literature,447, literature
24485861,      Mosquitoland,David  Arnold,3.89,997, young-adult,485, contemporary,323, fiction,207, realistic-fiction,131, mental-illness,130, mental-health
1829591,      Cujo,Stephen King,3.73,5178, horror,1588, fiction,475, thriller,169, suspense,138, animals,95, audiobook
6352143,      Assassins Quest,Robin Hobb,4.17,7749, fantasy,679, fiction,346, epic-fantasy,265, high-fantasy,222, adventure,187, dragons
1639642,      We,Clarence Brown,3.91,1960, fiction,1762, science-fiction,1469, dystopia,1402, classics,705, russia,418, russian-literature
22062500,      Captive Prince: Volume Two,C.S. Pacat,4.42,2265, fantasy,970, lgbt,913, romance,819, m-m-romance,332, adult,295, fiction
9761778,      Deity,Jennifer L. Armentrout,4.36,809, fantasy,806, young-adult,612, paranormal,515, mythology,493, romance,224, paranormal-romance
15783307,      The Perfect Game,J. Sterling,3.95,603, new-adult,584, romance,295, sports,250, college,191, contemporary,143, young-adult
644724,      The Birth of Venus,Sarah Dunant,3.8,2302, historical-fiction,879, fiction,333, historical,304, italy,216, art,154, romance
9708400,      Torn,Amanda Hocking,4.04,1202, fantasy,923, young-adult,441, paranormal,407, romance,160, paranormal-romance,138, magic
18040069,      Axel,Harper Sloan,4.11,599, romance,297, contemporary-romance,266, military-fiction,252, contemporary,166, erotica,163, abuse
17899696,      The Edge of Always,J.A. Redmerski,4.01,619, new-adult,595, romance,227, contemporary,130, contemporary-romance,55, young-adult,44, road-trip
18872786,      The Yellow Birds,Kevin Powers,3.74,694, fiction,296, war,143, historical-fiction,77, military-fiction,75, literary-fiction,58, contemporary
6681454,      Caught,Harlan Coben,3.98,721, mystery,494, thriller,445, fiction,220, suspense,201, crime,151, mystery-thriller
7037920,      Liseys Story,Mare Winningham,3.68,1712, horror,738, fiction,264, fantasy,177, thriller,89, mystery,78, supernatural
23215491,      Magonia,Maria Dahvana Headley,3.55,1499, fantasy,894, young-adult,269, romance,201, science-fiction,163, fiction,118, young-adult-fantasy
811388,      Practical Magic,Alice Hoffman,3.76,1688, fantasy,1602, fiction,739, magical-realism,428, romance,402, witches,368, magic
10059498,      The Midwifes Confession,Diane Chamberlain,4.07,358, fiction,137, chick-lit,122, mystery,78, contemporary,56, drama,34, audiobook
5508927,      Kota-kota Imajiner,Italo Calvino,4.11,2022, fiction,597, classics,567, fantasy,411, short-stories,346, magical-realism,338, italian-literature
15852756,      Naked,Raine Miller,4.02,803, romance,416, erotica,255, contemporary-romance,213, contemporary,166, erotic-romance,158, adult
17557581,      The Redemption of Callie & Kayden,Jessica Sorensen,4.1,770, new-adult,714, romance,233, contemporary,158, college,156, young-adult,142, abuse
29236622,      Turbo Twenty-Three,Lorelei King,3.83,702, mystery,272, fiction,206, humor,126, audiobook,103, romance,102, chick-lit
10756240,      Telegraph Avenue,Michael Chabon,3.38,814, fiction,90, music,72, literary-fiction,57, novels,51, contemporary,50, literature
16070018,      Truth,Aleatha Romig,4.36,291, dark,251, romance,111, contemporary,104, suspense,87, thriller,83, abuse
16249,      Angry Housewives Eating Bon Bons,Lorna Landvik,3.8,412, fiction,233, chick-lit,143, book-club,50, humor,38, contemporary,29, adult-fiction
18078004,      The Paris Architect,Charles Belfoure,4.01,1048, historical-fiction,475, fiction,192, world-war-ii,135, france,132, historical,123, holocaust
10149142,      The Family Fang,Kevin    Wilson,3.6,740, fiction,105, humor,86, contemporary,63, art,56, adult-fiction,55, novels
1410525,      Native Son,Richard Wright,3.99,1896, fiction,1760, classics,372, historical-fiction,324, african-american,270, race,268, literature
10391873,      Bury Your Dead,Louise Penny,4.35,1908, mystery,547, fiction,196, canada,186, crime,165, audiobook,139, mystery-thriller
16085443,      TransAtlantic,Geraldine Hughes,3.82,637, fiction,492, historical-fiction,136, ireland,84, historical,73, irish-literature,55, literary-fiction
18453255,      The Gods of Guilt,Michael Connelly,4.14,511, mystery,401, fiction,250, crime,182, thriller,127, legal-thriller,82, audiobook
738754,      A Living Nightmare,Darren Shan,4.07,979, fantasy,830, young-adult,779, horror,649, vampires,297, paranormal,277, fiction
15985643,      The Crown of Embers,Rae Carson,4.18,2279, fantasy,1102, young-adult,396, romance,247, magic,204, young-adult-fantasy,172, high-fantasy
6854,      Three to Get Deadly,Janet Evanovich,4.14,2572, mystery,857, fiction,645, humor,531, chick-lit,419, romance,332, crime
30522058,      By Your Side,Kasie West,3.86,1206, young-adult,1163, contemporary,1128, romance,160, young-adult-contemporary,159, audiobook,145, fiction
944076,      Last Argument of Kings,Joe Abercrombie,4.27,5808, fantasy,565, fiction,308, epic-fantasy,177, dark-fantasy,138, high-fantasy,137, adventure
16140408,      Down London Road,Samantha Young,4.22,1090, romance,475, new-adult,436, contemporary-romance,392, contemporary,158, adult,134, erotica
6202442,      A Spot of Bother,Mark Haddon,3.48,905, fiction,112, contemporary,100, humor,65, british-literature,45, novels,41, family
20939614,      London Road,Samantha Young,4.22,1089, romance,474, new-adult,436, contemporary-romance,392, contemporary,158, adult,134, erotica
13526181,      Zero Day,David Baldacci,4.02,525, thriller,457, fiction,381, mystery,142, crime,132, suspense,97, mystery-thriller
12555,      The Bonesetters Daughter,Amy Tan,3.98,1540, fiction,947, historical-fiction,393, china,155, historical,150, asia,122, contemporary
16074547,      The Darkest Night,Gena Showalter,4.07,1606, paranormal,1571, paranormal-romance,1429, romance,794, fantasy,537, demons,316, adult
17162829,      Own the Wind,Kristen Ashley,4.21,880, romance,415, contemporary-romance,371, contemporary,123, adult,107, erotica,98, new-adult
25795281,      A Study in Charlotte,Brittany Cavallaro,3.78,2379, mystery,1765, young-adult,736, contemporary,506, retellings,489, fiction,323, mystery-thriller
30755013,      The Tea Girl of Hummingbird Lane,Lisa See,4.24,1249, historical-fiction,1080, fiction,308, china,186, audiobook,182, historical,134, asia
23281636,      Grasshopper Jungle,Andrew  Smith,3.63,859, young-adult,442, science-fiction,371, lgbt,212, fiction,119, humor,106, horror
18334544,      The Transfer,Veronica Roth,4.18,993, young-adult,787, dystopia,358, short-stories,267, fiction,239, science-fiction,235, fantasy
8937613,      The Running Dream,Laura Flanagan,4.31,606, young-adult,347, realistic-fiction,230, sports,170, fiction,130, contemporary,109, disability
9861703,      The Sweet Gum Tree,Katherine Allred,4.28,752, romance,344, contemporary,327, contemporary-romance,132, new-adult,113, chick-lit,96, adult
24871053,      Authority,Bronson Pinchot,3.52,1605, science-fiction,1128, fiction,796, horror,389, fantasy,219, mystery,170, audiobook
12220,      A Streetcar Named Desire,Tennessee Williams,3.98,4630, plays,3967, classics,1312, drama,1276, fiction,587, school,501, theatre
24357485,      Shadows of Self,Brandon Sanderson,4.27,5044, fantasy,471, fiction,294, steampunk,209, epic-fantasy,197, high-fantasy,182, audiobook
12445309,      Second Grave on the Left,Lorelei King,4.25,1154, urban-fantasy,1128, paranormal,693, fantasy,613, romance,514, mystery,488, paranormal-romance
17909378,      Release Me,J. Kenner,4.12,817, romance,470, erotica,294, bdsm,201, contemporary-romance,185, contemporary,170, erotic-romance
20761374,      Reasonable Doubt: Volume 1,Whitney G.,4.09,603, romance,298, erotica,294, contemporary,247, contemporary-romance,200, new-adult,160, adult
