17204619,      Quiet: The Power of Introverts in a World That Cant Stop Talking,Susan Cain,4.06,11467, non-fiction,4899, psychology,2076, self-help,806, science,651, business,576, audiobook
13628087,      Engelsnacht,Lauren Kate,3.73,4893, young-adult,4062, fantasy,2470, romance,2376, paranormal,2204, angels,801, paranormal-romance
28670512,      When Breath Becomes Air,Paul Kalanithi,4.36,6236, non-fiction,3331, memoir,1674, biography,926, medicine,661, medical,658, audiobook
18244990,      Em Defesa de Jacob,William Landay,3.98,1799, fiction,1505, mystery,692, thriller,421, crime,399, suspense,366, mystery-thriller
13638287,      El lenguaje de las flores,Vanessa Diffenbaugh,4.08,2540, fiction,508, romance,474, contemporary,329, book-club,285, adult-fiction,213, adult
3530970,      Into The Wild: Kisah Tragis Sang Petualang Muda,Jon Krakauer,3.99,8266, non-fiction,2609, biography,1446, adventure,1439, travel,651, classics,499, memoir
24941507,      After You,Anna Acton,3.73,2098, fiction,2032, romance,908, contemporary,867, chick-lit,410, audiobook,393, adult
3192033,      The Notebook,Kathleen S.W.,4.11,7209, romance,3904, fiction,1502, chick-lit,923, contemporary,610, adult,443, adult-fiction
8664867,      Ill Give You the Sun,Jesse Bernstein,4.14,4313, young-adult,2773, contemporary,1875, lgbt,1574, romance,1384, fiction,607, realistic-fiction
1643702,      The Red Tent,Carol Bilger,4.18,5520, historical-fiction,4086, fiction,869, historical,587, religion,380, book-club,291, feminism
1554112,      Little Women,Louis Jambor,4.09,29338, classics,8626, fiction,3191, historical-fiction,2784, young-adult,1648, romance,1206, historical
15784516,      Cloud Atlas,David Mitchell,4.01,5626, fiction,2473, science-fiction,1712, fantasy,1135, historical-fiction,645, dystopia,461, contemporary
29626641,      It Ends with Us,Colleen Hoover,4.4,3388, romance,1782, contemporary,1489, new-adult,936, fiction,443, contemporary-romance,374, adult
20658349,      Heir of Fire,Elizabeth Evans,4.47,10379, fantasy,3999, young-adult,1498, romance,1094, magic,771, young-adult-fantasy,763, new-adult
4602032,      Dead Until Dark,Charlaine Harris,3.96,5354, fantasy,4115, vampires,3365, paranormal,2507, urban-fantasy,2501, romance,2320, fiction
6425811,      The Final Empire,Brandon Sanderson,4.44,23393, fantasy,2603, fiction,1154, epic-fantasy,1149, high-fantasy,808, magic,807, adult
812249,      The Five People You Meet in Heaven: A Fable,Erik Singer,3.94,4899, fiction,803, inspirational,721, contemporary,575, fantasy,398, spirituality,394, classics
13264701,      City of Lost Souls,Cassandra Clare,4.26,7696, fantasy,5586, young-adult,2095, romance,2069, paranormal,1378, urban-fantasy,1135, vampires
17693643,      The 100-Year-Old Man Who Climbed Out the Window and Disappeared,Rod Bradbury,3.82,3466, fiction,1079, humor,632, contemporary,458, historical-fiction,331, audiobook,319, adventure
10896133,      De 100-jarige man die uit het raam klom en verdween,Corry van Bree,3.82,3464, fiction,1078, humor,632, contemporary,458, historical-fiction,331, audiobook,319, adventure
31567834,      Bare for deg,Sylvia Day,4.18,4119, romance,1637, erotica,841, contemporary,751, adult,725, contemporary-romance,509, erotic-romance
18126922,      The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Daniel James Brown,4.35,3408, non-fiction,2034, history,856, sports,767, biography,333, audiobook,331, historical
6690798,      The Passage,Dominique Haas,4.03,3223, horror,2421, fiction,1719, science-fiction,1443, fantasy,979, post-apocalyptic,968, vampires
21801144,      Red Rising,Tim Gerard Reynolds,4.24,4935, science-fiction,3120, fantasy,2488, young-adult,2247, dystopia,2178, fiction,547, audiobook
18046714,      Attachments,Rainbow Rowell,3.9,3322, romance,2131, fiction,2115, contemporary,1218, chick-lit,838, adult,512, young-adult
9526373,      La campana de cristal,Sylvia Plath,4.01,11465, classics,7517, fiction,1629, feminism,1004, mental-health,906, psychology,836, literature
456908,      A Tree Grows in Brooklyn,Betty  Smith,4.27,7066, classics,4908, fiction,2267, historical-fiction,1182, young-adult,667, coming-of-age,427, historical
25571957,      A Little Life,Hanya Yanagihara,4.31,4163, fiction,1450, contemporary,753, lgbt,604, literary-fiction,403, adult,286, novels
22023062,      E o Vento Levou,Marilene Tombini,4.3,13399, classics,6295, historical-fiction,5485, fiction,3163, romance,1473, historical,596, war
6479879,      Neverwhere,Neil Gaiman,4.17,17335, fantasy,5062, fiction,2607, urban-fantasy,785, audiobook,780, science-fiction-fantasy,620, science-fiction
2727158,      The Count of Monte Cristo,John Lee,4.26,19359, classics,7197, fiction,2449, historical-fiction,1470, adventure,1229, literature,853, france
4107909,      The Forgotten Garden,Kate Morton,4.14,2562, fiction,2363, historical-fiction,1359, mystery,489, historical,322, australia,285, romance
24762445,      Landline,Rainbow Rowell,3.55,2432, fiction,1938, romance,1759, contemporary,856, adult,677, chick-lit,569, adult-fiction
18622019,      The Kitchen House,Bahni Turpin,4.19,3375, historical-fiction,1611, fiction,414, historical,291, book-club,232, audiobook,141, adult-fiction
29482028,      Will Grayson  Will Grayson,David Levithan,3.77,5562, young-adult,1993, lgbt,1973, contemporary,1751, fiction,1117, romance,611, realistic-fiction
6940844,      One Day,David Nicholls,3.8,2621, fiction,2311, romance,890, contemporary,585, chick-lit,278, adult,250, adult-fiction
2495563,      The Wise Mans Fear,Patrick Rothfuss,4.55,17083, fantasy,2222, fiction,891, epic-fantasy,597, high-fantasy,529, magic,493, science-fiction-fantasy
18974163,      The Princess Bride,William Goldman,4.26,15172, fantasy,5591, fiction,5368, classics,3308, romance,1719, humor,1566, young-adult
12375314,      Snow Flower and the Secret Fan,A. Rahartati Bambang Haryo,4.07,4385, historical-fiction,2967, fiction,918, china,736, historical,427, asia,345, book-club
818588,      The Other Boleyn Girl,Philippa Gregory,4.06,8627, historical-fiction,2434, fiction,1632, historical,960, romance,358, adult,289, british-literature
8915541,      In the Woods,Tana French,3.77,6182, mystery,3029, fiction,1567, thriller,1468, crime,1110, mystery-thriller,623, ireland
29890212,      Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,J.D. Vance,3.92,5313, non-fiction,3427, memoir,1336, biography,856, audiobook,722, politics,516, biography-memoir
13330610,      Every Day,David Levithan,3.94,3979, young-adult,1961, romance,1699, fantasy,1253, contemporary,1204, fiction,632, lgbt
227232,      The Fellowship of the Ring,J.R.R. Tolkien,4.36,40350, fantasy,10585, classics,9875, fiction,1957, adventure,1424, science-fiction-fantasy,1305, high-fantasy
14565987,      Lets Pretend This Never Happened,Jenny  Lawson,3.88,3039, non-fiction,2405, memoir,2334, humor,707, biography,493, audiobook,392, comedy
22546969,      Unwind,Neal Shusterman,4.17,4348, young-adult,3102, dystopia,1996, science-fiction,1103, fiction,598, fantasy,410, horror
10665531,      Between Shades of Gray,Ruta Sepetys,4.36,6261, historical-fiction,3095, young-adult,1257, fiction,1258, historical,580, war,513, world-war-ii
31925758,      Carry On,Rainbow Rowell,4.22,7706, fantasy,4679, young-adult,2720, lgbt,2361, romance,1219, fiction,775, magic
19487009,      Ugly Love,Colleen Hoover,4.25,3192, romance,2022, new-adult,1390, contemporary,512, contemporary-romance,327, fiction,282, adult
6767555,      The Shining,Stephen King,4.23,15357, horror,5882, fiction,2067, thriller,1214, classics,798, fantasy,762, mystery
15852177,      Obsidian,Laura Ibáñez,4.18,3425, young-adult,2645, paranormal,2490, fantasy,2483, romance,1643, aliens,1166, science-fiction
4515891,      Elegance of the Hedgehog,Alison Anderson,3.77,3316, fiction,542, france,524, contemporary,473, philosophy,256, book-club,231, literary-fiction
25557074,      The Girl with All the Gifts,M.R. Carey,3.94,3668, horror,2337, fiction,2120, science-fiction,1410, zombies,1231, dystopia,777, post-apocalyptic
6681546,      Rebecca ,Joanna David,4.23,11985, classics,5597, fiction,3925, mystery,2097, romance,2081, gothic,1068, historical-fiction
11933547,      Obcy,Maria Zenowicz,3.99,10088, classics,8928, fiction,4756, philosophy,2032, france,1687, literature,1025, novels
12988058,      Steve Jobs,Dylan Baker,4.14,6562, biography,3375, non-fiction,1715, business,483, technology,406, history,369, biography-memoir
8533258,      A Visit from the Goon Squad,Jennifer Egan,3.67,3833, fiction,556, contemporary,537, music,499, short-stories,362, literary-fiction,323, novels
17852024,      I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,Christina Lamb,4.12,5871, non-fiction,2451, biography,2119, memoir,1248, feminism,663, autobiography,506, audiobook
25755939,      Una llama entre cenizas,Sabaa Tahir,4.27,10051, fantasy,4735, young-adult,1502, romance,982, fiction,825, dystopia,818, young-adult-fantasy
614959,      Me Talk Pretty One Day,David Sedaris,3.99,4284, non-fiction,4207, humor,2620, memoir,1526, essays,929, short-stories,782, comedy
14361298,      Romeo and Juliet,Josh Stamberg,3.75,26904, classics,9903, plays,6120, fiction,5310, romance,3492, school,3064, drama
28260585,      Queen of Shadows,Sarah J. Maas,4.55,9069, fantasy,3353, young-adult,1554, romance,971, magic,803, new-adult,692, fiction
12484072,      The Last Lecture,Randy Pausch,4.26,3706, non-fiction,1009, memoir,980, biography,607, inspirational,604, self-help,466, philosophy
30518988,      Dark Matter,Blake Crouch,4.09,4712, science-fiction,3338, fiction,2341, thriller,1152, mystery,731, audiobook,574, mystery-thriller
3790927,      Atonement,Josephine Bailey,3.91,5801, fiction,3880, historical-fiction,1470, romance,1391, classics,835, historical,624, war
29918785,      The Woman in Cabin 10,Ruth Ware,3.71,3592, mystery,2195, thriller,2173, fiction,977, mystery-thriller,783, suspense,533, audiobook
10404051,      State of Wonder,Ann Patchett,3.88,2835, fiction,267, contemporary,250, book-club,240, literary-fiction,209, adult-fiction,171, adult
15775502,      De onwaarschijnlijke reis van Harold Fry,Janneke Zwart,3.91,2631, fiction,500, contemporary,250, audiobook,222, book-club,219, adult-fiction,212, british-literature
831563,      Atlas Shrugged  ,Ayn Rand,3.69,3999, classics,2189, philosophy,617, literature,599, politics,395, science-fiction,349, dystopia
10814711,      East of Eden,Richard Poe,4.38,10286, classics,6294, fiction,1270, historical-fiction,948, literature,536, novels,395, american
978273,      A Walk in the Woods,Bill Bryson,4.06,5905, non-fiction,3882, travel,1549, humor,1505, memoir,835, nature,630, adventure
9791,      A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,4.06,5904, non-fiction,3881, travel,1548, humor,1504, memoir,835, nature,629, adventure
24760399,      Amor en verso,Colleen Hoover,4.25,3062, romance,1783, new-adult,1668, young-adult,1391, contemporary,472, contemporary-romance,335, fiction
28264824,      Misschien ooit,Colleen Hoover,4.27,2931, romance,2237, new-adult,1365, contemporary,493, young-adult,450, contemporary-romance,299, fiction
1718234,      Dobry omen,Juliusz Garztecki,4.24,17687, fantasy,6264, fiction,3896, humor,1236, urban-fantasy,1146, comedy,947, audiobook
20510036,      The Dinner,Sam Garrett,3.24,2145, fiction,522, mystery,347, thriller,344, contemporary,181, adult,178, audiobook
917806,      The Historian,Elizabeth Kostova,3.79,3758, fiction,3575, historical-fiction,2004, fantasy,1706, horror,1317, mystery,1274, vampires
24484090,      Heaven is for Real,Todd Burpo,4.01,1474, non-fiction,998, christian,440, religion,323, inspirational,284, spirituality,278, memoir
21836856,      Amerikanah,Hi-en Montijn,4.31,5682, fiction,1297, africa,1092, contemporary,655, feminism,608, literary-fiction,538, race
7797909,      Olive Kitteridge,Elizabeth Strout,3.83,3265, fiction,1026, short-stories,345, literary-fiction,272, contemporary,263, book-club,211, adult-fiction
25548681,      The Heir,Kiera Cass,3.77,2831, young-adult,2309, romance,1664, dystopia,952, fantasy,560, fiction,226, audiobook
8598746,      I Am Number Four,Pittacus Lore,3.94,3591, young-adult,2387, fantasy,2017, science-fiction,928, fiction,750, aliens,475, romance
13574640,      The Gunslinger,George Guidall,3.95,11760, fantasy,4094, fiction,3244, horror,1226, science-fiction,696, westerns,486, adventure
249992,      The Stand,Stephen King,4.34,8795, horror,5505, fiction,2584, fantasy,1594, science-fiction,1187, post-apocalyptic,1012, thriller
12606851,      Die Flucht,Stefanie Schäfer,3.52,4116, young-adult,3521, dystopia,1493, romance,889, science-fiction,829, fiction,699, fantasy
18755602,      De verhalenvertelster,Davida van Dijke,4.27,1566, fiction,1358, historical-fiction,302, holocaust,267, historical,240, contemporary,206, adult-fiction
2188936,      Nineteen Minutes,Jodi Picoult,4.13,2413, fiction,607, contemporary,332, chick-lit,297, adult,284, adult-fiction,281, drama
32886468,      Illuminae,Julio Hermoso,4.28,4280, science-fiction,3714, young-adult,975, romance,803, fiction,787, fantasy,501, audiobook
30547569,      Behind Closed Doors,B.A. Paris,3.95,2065, thriller,1499, fiction,1103, mystery,739, suspense,638, mystery-thriller,469, psychological-thriller
4610,      Catch-22,Joseph Heller,3.98,11592, classics,9956, fiction,1736, war,1729, historical-fiction,1385, humor,1239, literature
17230400,      Stardust,Neil Gaiman,4.08,17730, fantasy,3837, fiction,1565, romance,1517, young-adult,872, adventure,675, science-fiction-fantasy
25919033,      Between the World and Me,Ta-Nehisi Coates,4.39,7477, non-fiction,2455, memoir,1587, race,920, audiobook,848, history,775, biography
13226194,      Angelfall,Susan Ee,4.13,4375, fantasy,3821, young-adult,2174, angels,2006, paranormal,1973, dystopia,1329, romance
18214414,      The Silkworm,Robert Galbraith,4.04,4690, mystery,2294, fiction,1429, crime,696, thriller,687, audiobook,633, mystery-thriller
10201688,"      A Child Called ""It""",Dave Pelzer,4.11,2919, non-fiction,1010, memoir,876, biography,429, psychology,337, autobiography,269, abuse
16242237,      Pandemonium,Lauren Oliver,4.05,3490, young-adult,3284, dystopia,1435, romance,647, science-fiction,610, fiction,607, fantasy
32079281,      A Court of Wings and Ruin,Sarah J. Maas,4.44,8884, fantasy,2619, romance,2333, young-adult,2004, new-adult,766, fae,755, fiction
15713573,      Beautiful Ruins,Jess Walter,3.68,2401, fiction,757, historical-fiction,422, italy,381, romance,225, audiobook,202, contemporary
21020526,      Doctor Sleep,Stephen King,4.11,5557, horror,1935, fiction,709, thriller,617, fantasy,384, paranormal,300, audiobook
3672522,      Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Stephen J. Dubner,3.98,10497, non-fiction,4566, economics,2208, business,1181, science,850, psychology,621, sociology
8737825,      Dio di illusioni,Idolina Landolfi,4.09,6011, fiction,2370, mystery,1401, contemporary,796, literary-fiction,736, thriller,626, classics
18134240,      Kafka on the Shore,Haruki Murakami,4.13,5405, fiction,1669, magical-realism,1336, japan,1309, fantasy,1065, japanese-literature,703, contemporary
